propagator type,test type,domain group,test id,timeout,runtime,requested solutions,solutions,propagations,nodes,failures,peak depth
AdvModulo,X,15,9,False,0.01,64,27,145,89,18,4
Linear,X,15,9,False,0.012,64,27,185,183,65,9
Modulo,X,15,9,False,0.008,64,27,145,89,18,4
AdvModulo,X,16,0,False,0.007,64,20,106,53,7,3
Linear,X,16,0,False,0.005,64,20,81,77,19,5
Modulo,X,16,0,False,0.005,64,20,106,53,7,3
AdvModulo,X,16,10,False,0.021,64,64,349,202,36,7
Linear,X,16,10,False,0.026,64,64,1578,1562,716,10
Modulo,X,16,10,False,0.027,64,64,349,202,36,7
AdvModulo,X,16,11,False,0.019,64,64,348,198,34,8
Linear,X,16,11,False,0.05,64,64,5236,5199,2534,13
Modulo,X,16,11,False,0.018,64,64,348,198,34,8
AdvModulo,X,16,12,False,0.018,64,64,352,199,34,9
Linear,X,16,12,False,0.246,64,64,41750,41512,20690,16
Modulo,X,16,12,False,0.017,64,64,352,199,34,9
AdvModulo,X,16,13,False,0.02,64,64,356,204,36,10
Linear,X,16,13,False,2.319,64,64,406724,404485,202176,17
Modulo,X,16,13,False,0.029,64,64,356,204,36,10
AdvModulo,X,16,14,False,0.019,64,64,358,205,36,11
Linear,X,16,14,True,10.001,64,0,1795655,1785811,892903,21
Modulo,X,16,14,False,0.036,64,64,358,205,36,11
AdvModulo,X,16,15,False,0.023,64,64,357,202,34,12
Linear,X,16,15,True,10.001,64,0,1765737,1756057,878025,22
Modulo,X,16,15,False,0.099,64,64,357,202,34,12
AdvModulo,X,16,16,False,0.021,64,64,357,199,32,13
Linear,X,16,16,True,10.002,64,0,1747673,1738091,869042,24
Modulo,X,16,16,False,0.03,64,64,357,199,32,13
AdvModulo,X,16,17,False,0.032,64,64,367,212,38,15
Linear,X,16,17,True,10.001,64,0,1726631,1717166,858579,21
Modulo,X,16,17,False,0.025,64,64,367,212,38,15
AdvModulo,X,16,18,False,0.005,64,13,90,61,18,4
Linear,X,16,18,False,0.005,64,13,225,223,99,9
Modulo,X,16,18,False,0.003,64,13,90,61,18,4
AdvModulo,X,16,19,False,0.011,64,34,217,137,35,7
Linear,X,16,19,False,0.022,64,34,2323,2309,1121,10
Modulo,X,16,19,False,0.011,64,34,217,137,35,7
AdvModulo,X,16,1,False,0.019,64,64,333,155,13,6
Linear,X,16,1,False,0.015,64,64,424,405,138,6
Modulo,X,16,1,False,0.017,64,64,333,155,13,6
AdvModulo,X,16,20,False,0.024,64,64,399,249,59,8
Linear,X,16,20,False,0.117,64,64,17428,17335,8602,13
Modulo,X,16,20,False,0.022,64,64,399,249,59,8
AdvModulo,X,16,21,False,0.02,64,64,409,253,61,9
Linear,X,16,21,False,0.519,64,64,92439,91982,45925,16
Modulo,X,16,21,False,0.029,64,64,409,253,61,9
AdvModulo,X,16,22,False,0.02,64,64,413,256,62,12
Linear,X,16,22,False,5.178,64,64,918032,913581,456724,17
Modulo,X,16,22,False,0.019,64,64,413,256,62,12
AdvModulo,X,16,23,False,0.022,64,64,415,257,62,13
Linear,X,16,23,True,10.001,64,0,1776264,1767671,883833,21
Modulo,X,16,23,False,0.02,64,64,415,257,62,13
AdvModulo,X,16,24,False,0.022,64,64,414,256,61,12
Linear,X,16,24,True,10.001,64,0,1755213,1746720,873356,22
Modulo,X,16,24,False,0.02,64,64,414,256,61,12
AdvModulo,X,16,25,False,0.027,64,64,423,263,64,15
Linear,X,16,25,True,10.001,64,0,1733054,1724668,862331,24
Modulo,X,16,25,False,0.033,64,64,423,263,64,15
AdvModulo,X,16,26,False,0.024,64,64,425,264,64,14
Linear,X,16,26,True,10.001,64,0,1711717,1703435,851713,21
Modulo,X,16,26,False,0.022,64,64,425,264,64,14
AdvModulo,X,16,27,False,0.004,64,8,72,51,18,3
Linear,X,16,27,False,0.003,64,8,255,253,119,9
Modulo,X,16,27,False,0.002,64,8,72,51,18,3
AdvModulo,X,16,28,False,0.006,64,16,150,99,34,7
Linear,X,16,28,False,0.022,64,16,2946,2931,1450,10
Modulo,X,16,28,False,0.006,64,16,150,99,34,7
AdvModulo,X,16,29,False,0.012,64,32,264,171,54,8
Linear,X,16,29,False,0.189,64,32,35102,34951,17444,13
Modulo,X,16,29,False,0.009,64,32,264,171,54,8
AdvModulo,X,16,2,False,0.019,64,64,336,155,13,8
Linear,X,16,2,False,0.02,64,64,829,800,335,9
Modulo,X,16,2,False,0.018,64,64,336,155,13,8
AdvModulo,X,16,30,False,0.02,64,64,549,360,116,9
Linear,X,16,30,False,1.846,64,64,341137,339718,169793,16
Modulo,X,16,30,False,0.024,64,64,549,360,116,9
AdvModulo,X,16,31,False,0.02,64,64,553,360,116,13
Linear,X,16,31,True,10.002,64,32,1891255,1883475,941703,17
Modulo,X,16,31,False,0.022,64,64,553,360,116,13
AdvModulo,X,16,32,False,0.029,64,64,555,361,116,14
Linear,X,16,32,True,10.001,64,0,1871229,1863538,931766,21
Modulo,X,16,32,False,0.034,64,64,555,361,116,14
AdvModulo,X,16,3,False,0.02,64,64,340,156,13,9
Linear,X,16,3,False,0.04,64,64,3989,3879,1874,11
Modulo,X,16,3,False,0.018,64,64,340,156,13,9
AdvModulo,X,16,4,False,0.02,64,64,341,159,14,9
Linear,X,16,4,False,0.189,64,64,30434,29594,14731,12
Modulo,X,16,4,False,0.019,64,64,341,159,14,9
AdvModulo,X,16,5,False,0.019,64,64,343,160,14,10
Linear,X,16,5,False,1.435,64,64,259679,252277,126072,16
Modulo,X,16,5,False,0.03,64,64,343,160,14,10
AdvModulo,X,16,6,False,0.018,64,64,344,157,12,11
Linear,X,16,6,True,10.001,64,0,1872499,1818077,909036,19
Modulo,X,16,6,False,0.022,64,64,344,157,12,11
AdvModulo,X,16,7,False,0.02,64,64,347,158,12,13
Linear,X,16,7,True,10.001,64,0,1850308,1796531,898262,19
Modulo,X,16,7,False,0.023,64,64,347,158,12,13
AdvModulo,X,16,8,False,0.023,64,64,350,165,15,13
Linear,X,16,8,True,10.001,64,0,1848458,1794739,897366,21
Modulo,X,16,8,False,0.022,64,64,350,165,15,13
AdvModulo,X,16,9,False,0.009,64,29,162,99,21,4
Linear,X,16,9,False,0.008,64,29,226,223,83,9
Modulo,X,16,9,False,0.01,64,29,162,99,21,4
AdvModulo,X,17,0,False,0.008,64,22,114,57,7,3
Linear,X,17,0,False,0.006,64,22,85,81,19,5
Modulo,X,17,0,False,0.006,64,22,114,57,7,3
AdvModulo,X,17,10,False,0.017,64,64,354,206,38,7
Linear,X,17,10,False,0.032,64,64,1410,1398,634,10
Modulo,X,17,10,False,0.023,64,64,354,206,38,7
AdvModulo,X,17,11,False,0.02,64,64,359,211,40,8
Linear,X,17,11,False,0.054,64,64,6246,6211,3040,13
Modulo,X,17,11,False,0.019,64,64,359,211,40,8
AdvModulo,X,17,12,False,0.023,64,64,363,212,40,9
Linear,X,17,12,False,0.338,64,64,59302,59024,29446,16
Modulo,X,17,12,False,0.086,64,64,363,212,40,9
AdvModulo,X,17,13,False,0.019,64,64,362,209,38,10
Linear,X,17,13,False,3.596,64,64,642482,639541,319704,17
Modulo,X,17,13,False,0.021,64,64,362,209,38,10
AdvModulo,X,17,14,False,0.026,64,64,364,210,38,11
Linear,X,17,14,True,10.001,64,0,1797506,1789297,894646,21
Modulo,X,17,14,False,0.036,64,64,364,210,38,11
AdvModulo,X,17,15,False,0.031,64,64,363,207,36,12
Linear,X,17,15,True,10.002,64,0,1781410,1773274,886633,22
Modulo,X,17,15,False,0.021,64,64,363,207,36,12
